DAY,LATITUDE,LONGITUDE,MONTH,YEAR,label,total_precipitation_sum,temperature_c,dewpoint_c
19,51.035002414873546,-118.1811008267972,10,2024,0,0.029681270132073223,0.057653681437216164,-0.6376098632812273
19,50.59310422024148,-123.22259011252159,10,2024,0,0.03163946152687913,-0.15466728210446945,-0.5636352539062273
19,54.31291597524828,-128.796590378707,10,2024,0,0.021792222867020428,1.7324583689372162,1.5686075846354584
19,51.646707166165065,-124.52917996611208,10,2024,0,0.0069859373664939994,0.03844795227053055,-0.8891560872395416
19,58.73669077592073,-128.59315012583076,10,2024,0,0.006123473057755291,-4.2699016571044695,-5.825679524739542
19,52.783263420794064,-124.10644503707148,10,2024,0,0.0012721318101966972,2.8243366241455305,0.4877156575520871
19,57.544753679830634,-125.89990160840595,10,2024,0,0.0031461167430961723,-1.077193323771155,-3.4576782226562273
19,59.261393631316736,-114.54870095461135,10,2024,0,0.0028874623870933647,-4.2235149383544695,-6.854325358072913
19,50.9599774185552,-121.7204607164879,10,2024,0,0.004124988923081219,1.514603551228845,0.7154174804687727
19,49.28231151831665,-122.19457210230277,10,2024,0,0.10324410081864244,6.4830280303955305,6.442956542968773
19,58.7812941402454,-134.694444162974,10,2024,0,0.0113061118221367,-3.597456995646155,-6.788895670572913
19,53.07959292688809,-114.65475333334618,10,2024,0,0.0008323985433662529,6.444535191853845,-0.7578898111979129
19,50.26927865273441,-124.14651124836527,10,2024,0,0.05290903628826982,2.2718463897705305,1.4828328450520871
19,50.3398845463335,-117.88996365193063,10,2024,0,0.017120544919976055,2.382116572062216,1.4925984700520871
19,58.340208340815856,-114.50532613899212,10,2024,0,0.0018005865907753105,-0.45683199564615506,-3.7316040039062273
19,59.70655021697807,-130.22487764398824,10,2024,0,0.005863060364731609,-9.716760381062784,-11.294348144531227
19,55.4064309198512,-116.2823063681119,10,2024,0,0.002458606967934429,5.450475947062216,0.8191772460937727
19,51.40210818505999,-122.27645816852458,10,2024,0,0.003111516246804058,2.539017613728845,0.6387573242187727
19,52.33273292550652,-124.57608291949468,10,2024,0,0.0021096664762580986,1.8862669626872162,0.18717854817708712
19,58.303141460956304,-115.25270062955029,10,2024,0,0.002448250660904705,-0.33329683939615506,-3.356766764322913
19,59.43213271289127,-129.75035781504798,10,2024,0,0.0078062909936988945,-9.15320243835447,-10.725581868489542
19,54.07547408624035,-121.47236998206895,10,2024,0,0.026310165534027874,0.47196032206221616,-0.9630493164062273
19,51.23303623374674,-114.32936266822811,10,2024,0,0.00010021508694535441,7.7017780303955305,-2.3222615559895416
19,54.86829483765532,-127.21645056388482,10,2024,0,0.009076555380829632,0.9816445668538449,0.42798258463545835
19,54.139521647233515,-125.87511478838823,10,2024,0,0.003584359893807232,3.213334019978845,2.5073282877604584
19,58.752183221382204,-131.53907832723309,10,2024,0,0.004689623723038494,-2.0245403289794695,-4.491776529947913
19,53.16331313041994,-118.7020056048635,10,2024,0,0.014262323389061748,-4.9049114227294695,-6.053299967447913
19,52.79413880370195,-126.53184124819694,10,2024,0,0.020004426250466167,1.4769245147705305,0.9339233398437727
19,58.54880678103201,-133.2042365482583,10,2024,0,0.009835084090241253,-4.8922161102294695,-6.677486165364542
19,54.55766473380495,-117.20796765700541,10,2024,0,0.003557254681595623,4.402787144978845,0.7056518554687727
19,59.83348791188583,-135.57847017574653,10,2024,0,0.00425298989773637,-11.361128870646155,-14.723059082031227
19,50.61945683048324,-116.46140874267347,10,2024,0,0.016662006387718975,-1.6170696258544695,-3.2904418945312273
19,48.990681260273476,-124.02516193942158,10,2024,0,0.05268396914959794,9.64635810852053,9.639978027343773
19,53.59627339159602,-118.22268522403354,10,2024,0,0.004697089204796612,0.7487344106038449,-3.5627400716145416
19,50.91931396106176,-126.96852658268033,10,2024,0,0.022908185729988872,8.233597691853845,7.085860188802087
19,58.48860309102694,-115.64787426507758,10,2024,0,0.0027180659866417045,-0.6254517873127838,-3.5316528320312273
19,58.588501048698426,-128.894743091221,10,2024,0,0.006459360132225811,-3.715051396687784,-5.159989420572913
19,54.27676977377504,-127.38479899615625,10,2024,0,0.013172124633797466,1.083451207478845,0.5113972981770871
19,58.9679085502885,-124.04438711320805,10,2024,0,0.004127015481003582,-4.095259730021155,-7.607743326822913
19,55.25936616278478,-125.75300341946654,10,2024,0,0.010961477766045391,0.8264525095622162,0.23885498046877274
19,54.92587460088224,-119.88351321610854,10,2024,0,0.004967262158402264,2.371374384562216,1.0670613606770871
19,50.79200319149745,-122.71313506819688,10,2024,0,0.014862616667755901,-0.02893486022946945,-0.47167561848954165
19,59.17222896856477,-126.88749626461198,10,2024,0,0.003831033716210186,-3.5050090789794695,-7.212235514322913
19,54.242451272193826,-120.12615813778568,10,2024,0,0.01259625435830003,-1.795210901896155,-3.5231079101562273
19,48.297942357567614,-121.01047645310365,10,2024,0,0.025178660759934246,3.176468785603845,2.9692423502604584
19,53.4619521585098,-125.81454318572644,10,2024,0,0.004174609789856731,3.028519566853845,1.9244018554687727
19,53.447946366241254,-123.89469198227098,10,2024,0,0.0022257614231193656,3.856970087687216,1.3633666992187727
19,57.00051425239084,-127.79498180062237,10,2024,0,0.004198719868668377,-2.419966761271155,-4.061275227864542
19,56.22115051485526,-118.34828094589267,10,2024,0,0.0016370314455116386,3.778031285603845,0.6897013346354584
19,59.011619903276916,-115.80426475765218,10,2024,0,0.0029709833955848808,-2.3609661102294695,-4.409663899739542
19,50.159261906251956,-117.0767727069822,10,2024,0,0.020442043552407085,-0.43754488627115506,-1.4900675455729129
19,50.009479702026404,-117.93920474786177,10,2024,0,0.00956719101429826,1.591263707478845,0.6920613606770871
19,59.76400587518007,-125.84581983194356,10,2024,0,0.003300611982353985,-8.64563407897947,-11.433264160156227
19,51.87824362155128,-121.9976849522853,10,2024,0,0.0026324588155830497,4.4283405303955305,1.6932820638020871
19,57.27935809613173,-134.19985263005782,10,2024,0,0.01064119220734483,3.447790400187216,2.074873860677087
19,57.868460456774244,-132.2085693957119,10,2024,0,0.0070046085214698905,-3.987024052937784,-5.352453613281227
19,57.15307672520804,-120.81675561204602,10,2024,0,0.0019849288559044,0.6439980824788449,-1.7246053059895416
19,53.65308413788611,-132.8068886951395,10,2024,0,0.00778636814118272,6.8731647491455305,5.430586751302087
19,54.394171994382994,-118.05964190288928,10,2024,0,0.0038139867878044242,3.1927448272705305,-0.12426350911454165
19,51.9284457423449,-123.82333310824586,10,2024,0,0.0016538399553382988,3.463415400187216,1.5095255533854584
19,54.77191513475799,-122.6899046692479,10,2024,0,0.021228482136734783,2.0113483428955305,1.6669962565104584
19,56.11165361450495,-116.54700807269175,10,2024,0,0.00012006343365555949,3.8887897491455305,-0.40697835286454165
19,58.274573361498184,-129.90557117974922,10,2024,0,0.004138534078606426,-2.353072230021155,-4.619136555989542
19,53.90460733456752,-129.1961740354467,10,2024,0,0.028102343091973125,3.5311237335205305,3.382491048177087
19,53.89213945408644,-127.55745455487765,10,2024,0,0.021887336978920757,0.5211139678955305,-0.04809163411454165
19,55.599263952109595,-123.2985933000619,10,2024,0,0.016512875566490948,1.1372435251872162,0.6936889648437727
19,50.88861900336243,-119.20310659541244,10,2024,0,0.015556519041069805,3.951126988728845,3.7807657877604584
19,59.69670317801929,-123.05979654274469,10,2024,0,0.0036412227249229545,-4.351851526896155,-8.119950358072913
19,58.5852269645667,-129.7162273921127,10,2024,0,0.004559611091622173,-2.1536907196044695,-4.326737467447913
19,53.11217237688072,-123.53912195047641,10,2024,0,0.0026879507398689384,3.9625202178955305,1.1540568033854584
19,54.36425463443104,-128.24977853242677,10,2024,0,0.01835516572953111,1.2474323272705305,1.0044799804687727
19,55.39463397154731,-122.76226121629111,10,2024,0,0.02659941197396165,-0.5634400685627838,-1.0544392903645416
19,58.547271885748636,-134.10892974313893,10,2024,0,0.015387614378937542,-2.6307415008544695,-4.927323404947913
19,51.22821637279715,-117.09053772136313,10,2024,0,0.019080747971543133,-1.9303834279377838,-3.497391764322913
19,48.244149255717716,-120.98887067388917,10,2024,0,0.02651657641888505,2.6478229522705305,2.4361206054687727
19,48.83564199400642,-123.61597641416864,10,2024,0,0.04783426702977067,11.874466832478845,11.774173990885458
19,52.45218637498118,-114.1619152867244,10,2024,0,0.0004176396226966972,6.1226764678955305,-1.6519327799479129
19,56.874472292634906,-125.01359925643277,10,2024,0,0.0023703175878608818,1.2523151397705305,-1.0986287434895416
19,58.26202361808631,-122.97948040704962,10,2024,0,0.003566553006180584,-2.667525355021155,-6.149654134114542
19,53.789792675143055,-122.6063364490148,10,2024,0,0.01389286399842149,4.6175495147705305,2.540938313802087
19,56.6238014319852,-115.89102506327922,10,2024,0,0.00017661334038621135,3.340856806437216,-0.6535603841145416
19,53.23359547674611,-122.13794852272453,10,2024,0,0.0084270435667122,3.1651569366455305,1.0610392252604584
19,52.03577898725035,-125.04003471495545,10,2024,0,0.004806165704735577,2.0482135772705305,0.37996826171877274
19,51.029138698302376,-118.7163569096175,10,2024,0,0.02150622488022691,0.6887571970622162,-0.05981038411454165
19,49.56613093546861,-126.47739994033907,10,2024,0,0.06997679651738054,12.227250035603845,12.021000162760458
19,49.321682264608796,-121.021858778453,10,2024,0,0.021515314588555157,3.391393915812216,3.1860392252604584
19,59.08538442290559,-121.58675999216238,10,2024,0,0.003008996257790386,-3.4283489227294695,-6.511551920572913
19,53.39121844663327,-114.71156647322692,10,2024,0,0.0005159425830925102,6.3944049835205305,-0.4197550455729129
19,56.17796736905085,-116.70628098109646,10,2024,0,0.0001330721473777885,3.994828160603845,-0.3189249674479129
19,54.9732339641858,-126.77251098143282,10,2024,0,0.007995386729248821,0.03869209289553055,-0.47305908203122726
19,50.71409306674571,-128.24558050556968,10,2024,0,0.009892006526001751,12.243932978312216,11.186527506510458
19,53.490498130293744,-115.93381147081682,10,2024,0,0.000986431846627056,5.059118525187216,-0.8086710611979129
19,54.64100380006422,-116.55215832838716,10,2024,0,0.0027390766239250297,4.419876988728845,0.28353271484377274
19,58.91859337514334,-134.96337834178428,10,2024,0,0.008471881160744488,-2.747522099812784,-6.440506998697913
19,53.78849836646843,-116.93194052175149,10,2024,0,0.004245569119461834,3.059281285603845,-1.7619588216145416
19,51.95868275213584,-120.87845919882619,10,2024,0,0.006423835763939678,2.0425983428955305,0.7825561523437727
19,50.01734884273618,-116.67051709667831,10,2024,0,0.01796928525925523,-1.507857386271155,-2.4484822591145416
19,50.706732141853706,-126.29961410377334,10,2024,0,0.03198037029267198,6.466833368937216,6.195560709635458
19,55.73503004831155,-122.4942059096969,10,2024,0,0.014149536499985516,-0.11202405293778384,-1.2756306966145416
19,58.97349841615301,-117.58319512764403,10,2024,0,0.0051381486749733085,-2.433882776896155,-5.783443196614542
19,50.698777729845574,-126.65632200273105,10,2024,0,,,
19,57.2917055562232,-129.77997633068915,10,2024,0,0.004954789886483013,-3.7667278289794695,-5.021643066406227
19,56.63183893090878,-129.6869456809224,10,2024,0,0.007769485125550091,-0.27885348002115506,-1.2707478841145416
19,56.281179398373965,-117.42062657492211,10,2024,0,0.0003235536909187431,4.040970738728845,0.44832763671877274
19,48.78906929870522,-124.35306603995309,10,2024,0,0.1412024992799843,10.96740303039553,10.966394042968773
19,57.15195771727327,-115.9333154585414,10,2024,0,0.001041417131432354,1.891800816853845,-1.1188924153645416
19,58.7550886441919,-136.7071543534693,10,2024,0,0.011196618089684307,-4.141320927937784,-8.715165201822913
19,56.95482991640226,-122.72210149761489,10,2024,0,0.002933208951958477,-0.17908134460446945,-2.4609334309895416
19,58.05303153436685,-129.8845254469084,10,2024,0,0.005261664400109112,-1.3705689748127838,-3.715409342447913
19,49.003995319094365,-116.68882618410099,10,2024,0,0.006804918060311138,3.6693073272705305,2.3362670898437727
19,59.28628679046721,-131.0430460492674,10,2024,0,0.0046881187057579154,-6.895227177937784,-9.167557779947913
19,55.21607057427486,-119.84660440092046,10,2024,0,0.008361955294617474,2.578568394978845,1.4599650065104584
19,55.597440655427434,-127.98501789810703,10,2024,0,0.011940886387833416,1.0674193064372162,0.30127360026045835
19,54.783755059773334,-114.84072144849404,10,2024,0,0.00042112649441605754,4.833939488728845,-0.7059692382812273
19,49.67504663737712,-116.51192691889818,10,2024,0,0.011949141631134808,-0.09086519877115506,-1.2000284830729129
19,59.91798672391428,-120.61970576071063,10,2024,0,0.003171955356606304,-4.328088506062784,-8.831457519531227
19,53.84665781245594,-119.97519006160152,10,2024,0,0.01924881816864854,-3.1883586883544695,-4.506750488281227
19,55.698330475720276,-115.65344401183636,10,2024,0,0.0002159971094215507,4.660436884562216,0.32812906901045835
19,56.71499066127095,-116.591664800762,10,2024,0,0.0002494502163017387,3.214554723103845,-0.6944946289062273
19,55.40221611264209,-121.48187636727887,10,2024,0,0.009729747781761944,1.5725462595622162,-0.08511962890622726
19,58.07384993657597,-121.82056047109677,10,2024,0,0.0022526729202354545,-1.9195598602294695,-5.295080566406227
19,50.77466755849904,-117.25004408351046,10,2024,0,0.027563517103203594,-1.9198040008544695,-2.849930826822913
19,50.60240501778527,-115.47599312452968,10,2024,0,0.00878957391739732,-1.6642701466877838,-3.246659342447913
19,58.19289546396488,-125.26654844962441,10,2024,0,0.003660326013573467,-6.9854778289794695,-8.213618977864542
19,54.85296031146368,-126.30427099948093,10,2024,0,0.006177623877533733,2.231644566853845,1.7115926106770871
19,49.2595861917079,-122.99869334374718,10,2024,0,0.1279985803461159,8.93419990539553,8.736250813802087
19,59.19748422281833,-135.20979057876474,10,2024,0,0.00578320504189378,-5.967574183146155,-9.715979003906227
19,55.49792626784084,-125.44920848709071,10,2024,0,0.010989179024704754,0.45112698872884494,-0.2752237955729129
19,49.322104716307194,-121.65328424728469,10,2024,0,0.05171123624802476,6.480505243937216,6.389815266927087
19,53.41704209115334,-126.72647654014527,10,2024,0,0.014523987779625713,2.010697301228845,1.5587605794270871
19,58.478888196967645,-127.84409060000938,10,2024,0,0.004535843739517986,-4.055139287312784,-5.759273274739542
19,58.06675320728863,-125.15006361120834,10,2024,0,0.004190449724205791,-6.686486943562784,-7.972570800781227
19,59.67313990207093,-130.09359967113318,10,2024,0,0.006177206645020306,-9.658166631062784,-11.222733561197913
19,54.77863813467839,-126.57987633213735,10,2024,0,0.006689136037834942,0.7453164418538449,0.25838623046877274
19,51.34431808901934,-121.89155532496278,10,2024,0,0.0021946626997078056,2.8887897491455305,0.9104858398437727
19,49.9439679734631,-118.004469173114,10,2024,0,0.007421408901223003,1.5111042022705305,0.5025268554687727
19,57.87211030234929,-116.53281910739304,10,2024,0,0.0027038949823463554,-0.16483980814615506,-1.9435180664062273
19,56.02668620198624,-128.8032655782318,10,2024,0,0.0073546815013969535,0.7620807647705305,0.6589396158854584
19,58.79490899581474,-116.6232280132929,10,2024,0,0.004944135556229412,-1.3060344696044695,-3.2291625976562273
19,59.9471839273288,-123.22400353068211,10,2024,0,0.003865664014824688,-4.0181926727294695,-8.087316894531227
19,55.002543514371325,-119.22392084492252,10,2024,0,0.008094688067444622,3.2784381866455305,1.7827189127604584
19,59.199280204223285,-117.36713740060966,10,2024,0,0.004646887192734539,-2.654585901896155,-6.438879394531227
19,52.85690988090916,-115.42066618515383,10,2024,0,0.00258040905953294,5.555130894978845,-0.45938720703122726
19,53.893992800377184,-124.352111570847,10,2024,0,0.0022377270555580253,4.817175165812216,2.4523966471354584
19,58.75763356014555,-135.67233341396826,10,2024,0,0.012944256076821148,-3.8983196258544695,-7.664221191406227
19,57.69722688853528,-128.1732264117214,10,2024,0,0.002650742540367901,-2.215783818562784,-4.314693196614542
19,50.02355053921722,-125.58687994304266,10,2024,0,0.029548321971901714,7.5738483428955305,7.342045084635458
19,55.8808069085956,-127.06339477999401,10,2024,0,0.007719342718132793,-1.5673463185627838,-2.5925252278645416
19,58.929676664144196,-118.1878526549911,10,2024,0,0.004754518280037701,-2.321496709187784,-6.125809733072913
19,55.247981963337246,-122.15638509719413,10,2024,0,0.022949759969719707,-0.5746705373127838,-1.2608194986979129
19,52.37885228386755,-125.40175581680235,10,2024,0,0.0056623268222892875,1.598343785603845,0.11222737630208712
19,55.71953640940353,-131.34090142990112,10,2024,0,0.01797962666512376,2.7398639678955305,2.656905110677087
19,52.15293602636493,-124.1687977988644,10,2024,0,0.0013547885513389701,1.8714557647705305,0.6026245117187727
19,55.253485185014554,-117.71975518171193,10,2024,0,0.004293059120186626,3.927445348103845,1.0802449544270871
19,51.8105515373022,-114.32932384807988,10,2024,0,0.00029273808956986613,7.309769566853845,-2.4542602539062273
19,50.64030521978837,-126.0710605852174,10,2024,0,0.029870127449044048,5.6837116241455305,5.516361490885458
19,52.39146600345199,-125.6865735338513,10,2024,0,0.010478546032913982,1.193802769978845,-0.08170166015622726
19,50.12795348486818,-122.50979448525976,10,2024,0,0.037127216467865765,1.2496295928955305,1.1190633138020871
19,50.27077451013148,-117.79941280748682,10,2024,0,0.017940287599572002,2.094193394978845,0.8528686523437727
19,59.34675679318714,-134.54606442808284,10,2024,0,0.006830518255242168,-9.42639579772947,-11.198889160156227
19,58.0669524247711,-123.36378134529369,10,2024,0,0.002679382572182476,-3.179406865437784,-6.864416503906227
19,54.86957651185375,-129.63432651774554,10,2024,0,0.015644033560761272,1.3794310251872162,1.0088745117187727
19,54.40495729663784,-117.70934828208424,10,2024,0,0.005847846279152691,3.774206415812216,0.7548055013020871
19,50.797760785765064,-125.13613945742404,10,2024,0,0.035320063242920696,2.5555377960205305,2.215743001302087
19,58.040287452165266,-116.04422658327262,10,2024,0,0.0026955950355613822,-0.35160738627115506,-2.0820271809895416
19,52.791305455857525,-116.51673918121473,10,2024,0,0.0038104254102790946,2.841019566853845,-2.559647623697913
19,54.09831203182981,-125.77990767053178,10,2024,0,0.0038679438924873466,3.3990436553955305,2.590498860677087
19,58.39586698545477,-134.93604638727817,10,2024,0,,,
19,54.621541447090884,-118.36908535936877,10,2024,0,0.00515151501656419,3.585160191853845,1.0191284179687727
19,54.264264571293225,-126.1751429037444,10,2024,0,0.0054857778644645805,2.184850947062216,1.6347696940104584
19,59.75476888986247,-138.13426035081164,10,2024,0,0.0032160478925788993,-10.074426396687784,-14.588374837239542
19,52.839461381495624,-114.22409192712628,10,2024,0,0.0009139376974189872,6.4835163116455305,-1.3257609049479129
19,56.729256608313406,-121.00379724086105,10,2024,0,0.0020366805887306327,1.8425657908122162,0.08878987630208712
19,55.182782020468686,-128.52882887820283,10,2024,0,0.012522717127808392,-1.4415325164794695,-2.0043904622395416
19,59.262599697347234,-119.79367928584487,10,2024,0,0.003254925022133648,-2.807336552937784,-7.026363118489542
19,54.972294605010504,-119.04447789581683,10,2024,0,0.008583148131378948,3.418412144978845,1.7923217773437727
19,50.616652680234274,-122.16299807925758,10,2024,0,0.014748488674172222,0.48066800435384494,-0.07738850911454165
19,51.43588303674755,-116.71626744796923,10,2024,0,0.016312052617081463,-2.595503870646155,-3.9364379882812273
19,56.07829160192228,-124.6542881311278,10,2024,0,0.005383645305641949,0.26794013977053055,-1.3936319986979129
19,55.12830148006848,-119.59707134926369,10,2024,0,0.006885220417984783,2.4366413116455305,1.5120483398437727
19,57.841165782914274,-125.51234863434443,10,2024,0,0.0048661279773796196,-2.3133586883544695,-4.381262207031227
19,59.146318991742625,-125.68758511090333,10,2024,0,0.0037283796167457695,-7.5958293914794695,-10.353511555989542
19,48.519296755386264,-117.90873422077806,10,2024,0,0.0018370497322166557,8.32482490539553,2.7762084960937727
19,52.60955285910741,-119.35232125492064,10,2024,0,0.026923691043862163,-2.4088176727294695,-3.309159342447913
19,57.30238107877679,-133.05182753814958,10,2024,0,0.011230220208176434,1.2202513376872162,-0.07380777994791288
19,55.11524392008559,-132.61861472598198,10,2024,0,,,
19,53.95873414042435,-128.3994342342245,10,2024,0,0.026447539339073955,1.4304564158122162,1.0178263346354584
19,49.55485591981133,-115.30435667870334,10,2024,0,0.008034427771576702,1.5044310251872162,-0.6124633789062273
19,50.184894847407584,-119.21357384124865,10,2024,0,0.004279499063500225,4.260453160603845,3.2837768554687727
19,53.76855153843761,-115.6501481506208,10,2024,0,0.00046496571064835734,4.9056354522705305,-0.7832804361979129
19,56.813111862183156,-124.56952118435335,10,2024,0,0.004740168461808025,-0.8909954071044695,-2.7148396809895416
19,57.023672603847295,-118.68194442981421,10,2024,0,0.0011329251623237724,1.3626667022705305,-1.2045043945312273
19,56.795865961439056,-120.54755155330955,10,2024,0,0.0017470169162834281,1.9524290720622162,-0.08072509765622726
19,59.587845704185646,-116.41237488924264,10,2024,0,0.0031011897420967216,-3.0321086883544695,-6.556229654947913
19,58.25547716390497,-114.71558101202147,10,2024,0,0.0019035089111412162,-0.49475517272946945,-3.6996215820312273
19,51.05458799764001,-116.53354033580544,10,2024,0,0.014023934612282574,-0.6595500946044695,-2.3695434570312273
19,58.62422662077356,-117.38690779928538,10,2024,0,0.004945744881638348,-1.665816370646155,-3.7062133789062273
19,59.373304754441676,-129.61105231434288,10,2024,0,0.008337323675164043,-8.777795537312784,-10.393550618489542
19,51.27686069112395,-116.72559895902188,10,2024,0,0.01572059572697526,-1.766646448771155,-3.2694458007812273
19,51.62681672070572,-123.72870152007376,10,2024,0,0.004350696811684429,3.8734088897705305,1.4749389648437727
19,49.089472144759,-119.31985870105385,10,2024,0,0.00518183887959367,3.957962926228845,2.793868001302087
19,54.11841082917465,-122.78244727276704,10,2024,0,0.01531549275875932,4.310257848103845,2.9694864908854584
19,55.964812904835384,-116.99243447567531,10,2024,0,0.0003554570770347709,4.640173212687216,0.19914143880208712
19,53.67875609377978,-120.66698446473596,10,2024,0,0.026435424695023357,-0.25395113627115506,-1.9327758789062273
19,49.076790702867875,-116.86701957522922,10,2024,0,0.007321794638642132,1.7095091501872162,0.43677164713545835
19,52.786925258439375,-121.71474315764672,10,2024,0,0.009465445885666668,2.143265660603845,0.5166870117187727
19,52.91299010832649,-126.4766291318543,10,2024,0,0.019837294826515972,1.1733763376872162,0.6267130533854584
19,58.50980306035119,-134.51233797630812,10,2024,0,0.0136579024887169,-3.283492151896155,-6.366939290364542
19,51.049250311266064,-126.06292972605539,10,2024,0,0.03582144261361009,2.966019566853845,2.415938313802087
19,52.778141348326756,-127.17438861065759,10,2024,0,0.04190570593834764,1.288529332478845,1.0300333658854584
19,58.13071089904063,-117.48945892232948,10,2024,0,0.003560965070732891,-0.31181246439615506,-2.5223754882812273
19,51.136177335266154,-119.23594291909471,10,2024,0,0.01727772236824876,0.7708698272705305,0.22436930338545835
19,59.926507147165836,-138.04291160743298,10,2024,0,0.003403862128266155,-10.79626884460447,-14.846350097656227
19,49.463008732894004,-114.08319789200759,10,2024,0,0.0009084093666160697,4.416052118937216,-1.7117472330729129
19,52.21754272983023,-122.3256379245487,10,2024,0,0.002025802741059124,4.386673863728845,1.7129760742187727
19,50.78510210263681,-127.62084843717838,10,2024,0,0.01567698002816087,10.59313545227053,9.597416178385458
19,50.15830364151861,-114.56025520379436,10,2024,0,0.0017535138225639457,1.3381712595622162,-2.7985799153645416
19,59.31044990994734,-132.66981989937398,10,2024,0,0.0065757978057945365,-6.8485149383544695,-8.846594238281227
19,50.835128663282724,-120.41295374212014,10,2024,0,0.004707743535050213,3.991410191853845,3.4326212565104584
19,49.23218116846786,-122.7646069957393,10,2024,0,0.11018100858689195,9.53747138977053,9.392663574218773
19,58.69561342341823,-116.839304122428,10,2024,0,0.005139266262062847,-1.230513636271155,-3.1232055664062273
